#CNTAS Song Wed Oct 22 22:32:58 2014 
#USER: Song 
#DATE: Wed Oct 22 22:32:58 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=s2th, start=-15, step=0.1, end=-118, time=15)
#STEPS: s2th = 0.1  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=   5.16 B=   5.16 C=   5.16
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   22.31       monho=   45.00          om=  300.00 
#ANGLES:        s2th=  -14.80         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=   -0.00       mvfoc=  549.00 
#ANGLES:        mtrX=    0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.44         s1X=   30.00         s1Y=   30.00 
#ANGLES:         s1L=  142.68         s1U=  142.72         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.14         s2U=   28.03 
#ANGLES:        strX=   -0.00        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=   12.00        angL=    0.00        angU=    0.01 
#ANGLES:      msdist= 2200.00      sadist=  926.62     detdist=  641.47 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.32       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.43      detang=   -0.38 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -82.90        145         96   115986.0       15.0     114509      0.001      0.000
    -83.00        116         77   115463.0       15.0     114510      0.001      0.000
    -83.10        153        101   115450.0       15.0     114511      0.001      0.000
    -83.20        150         92   115937.0       15.0     114512      0.001      0.000
    -83.30        121         82   116074.0       15.0     114513      0.001      0.000
    -83.40        121         73   115443.0       15.0     114514      0.001      0.000
    -83.50        121         79   115805.0       15.0     114515      0.001      0.000
    -83.60        126         79   116505.0       15.0     114516      0.001      0.000
    -83.70        147         88   116355.0       15.0     114517      0.001      0.000
    -83.80        142         95   115692.0       15.0     114518      0.001      0.000
    -83.90        128         73   116324.0       15.0     114520      0.001      0.000
    -84.00        124         71   116419.0       15.0     114521      0.001      0.000
    -84.10        145         93   116643.0       15.0     114522      0.001      0.000
    -84.20        139         91   115807.0       15.0     114523      0.001      0.000
    -84.30        140         86   116228.0       15.0     114524      0.001      0.000
    -84.40        138         85   115394.0       15.0     114525      0.001      0.000
    -84.50        102         67   116460.0       15.0     114526      0.001      0.000
    -84.60        149         90   115532.0       15.0     114527      0.001      0.000
    -84.70        138         88   114874.0       15.0     114528      0.001      0.000
    -84.80        127         72   115209.0       15.0     114529      0.001      0.000
    -84.90        134         82   115824.0       15.0     114530      0.001      0.000
    -85.00        129         78   116175.0       15.0     114531      0.001      0.000
    -85.10        132         79   115658.0       15.0     114532      0.001      0.000
    -85.20        124         77   115881.0       15.0     114533      0.001      0.000
    -85.30        122         82   117000.0       15.0     114535      0.001      0.000
    -85.40        133         82   115693.0       15.0     114536      0.001      0.000
    -85.50        141         84   116069.0       15.0     114537      0.001      0.000
    -85.60        143         95   115456.0       15.0     114538      0.001      0.000
    -85.70        136         89   115466.0       15.0     114539      0.001      0.000
    -85.80        148         91   115555.0       15.0     114540      0.001      0.000
    -85.90        137         83   115314.0       15.0     114541      0.001      0.000
    -86.00        120         74   115235.0       15.0     114542      0.001      0.000
    -86.10        145         88   115650.0       15.0     114543      0.001      0.000
    -86.20        125         75   115792.0       15.0     114544      0.001      0.000
    -86.30        136         80   116038.0       15.0     114545      0.001      0.000
    -86.40        148         86   116592.0       15.0     114546      0.001      0.000
    -86.50        130         80   116824.0       15.0     114547      0.001      0.000
    -86.60        145         90   116657.0       15.0     114548      0.001      0.000
    -86.70        130         85   115717.0       15.0     114549      0.001      0.000
    -86.80        148         93   115444.0       15.0     114551      0.001      0.000
    -86.90        135         89   115355.0       15.0     114552      0.001      0.000
    -87.00        135         86   115924.0       15.0     114553      0.001      0.000
    -87.10        141         98   116805.0       15.0     114554      0.001      0.000
    -87.20        140         81   116561.0       15.0     114555      0.001      0.000
    -87.30        139         84   116681.0       15.0     114556      0.001      0.000
    -87.40        152         89   115672.0       15.0     114557      0.001      0.000
    -87.50        128         80   115321.0       15.0     114558      0.001      0.000
    -87.60        160         98   116103.0       15.0     114559      0.001      0.000
    -87.70        134         80   117269.0       15.0     114560      0.001      0.000
    -87.80        113         74   117593.0       15.0     114561      0.001      0.000
    -87.90        140         85   116211.0       15.0     114562      0.001      0.000
    -88.00        136         75   114514.0       15.0     114563      0.001      0.000
    -88.10        129         80   115793.0       15.0     114564      0.001      0.000
    -88.20        156        108   116156.0       15.0     114565      0.001      0.000
    -88.30        161         97   116717.0       15.0     114566      0.001      0.000
    -88.40        147         87   115961.0       15.0     114568      0.001      0.000
    -88.50        142         86   115829.0       15.0     114569      0.001      0.000
    -88.60        154        100   116130.0       15.0     114570      0.001      0.000
    -88.70        151         90   115829.0       15.0     114571      0.001      0.000
    -88.80        127         77   115873.0       15.0     114572      0.001      0.000
    -88.90        145         97   115814.0       15.0     114573      0.001      0.000
    -89.00        133         83   115345.0       15.0     114574      0.001      0.000
    -89.10        142         84   115119.0       15.0     114575      0.001      0.000
    -89.20        116         72   116470.0       15.0     114576      0.001      0.000
    -89.30        149         78   116462.0       15.0     114577      0.001      0.000
    -89.40        134         86   116272.0       15.0     114578      0.001      0.000
    -89.50        136         85   115819.0       15.0     114579      0.001      0.000
    -89.60        124         78   114819.0       15.0     114580      0.001      0.000
    -89.70        146         91   115709.0       15.0     114582      0.001      0.000
    -89.80        125         88   115719.0       15.0     114583      0.001      0.000
    -89.90        147         83   117020.0       15.0     114584      0.001      0.000
    -90.00        135         85   115882.0       15.0     114585      0.001      0.000
    -90.10        142         92   116563.0       15.0     114586      0.001      0.000
    -90.20        133         79   117375.0       15.0     114587      0.001      0.000
    -90.30        130         89   115548.0       15.0     114588      0.001      0.000
    -90.40        141         85   115452.0       15.0     114589      0.001      0.000
    -90.50        149         98   115643.0       15.0     114590      0.001      0.000
    -90.60        134         80   115775.0       15.0     114591      0.001      0.000
    -90.70        120         65   116168.0       15.0     114592      0.001      0.000
    -90.80        121         81   116423.0       15.0     114593      0.001      0.000
    -90.90        137         75   116019.0       15.0     114594      0.001      0.000
    -91.00        127         77   115876.0       15.0     114596      0.001      0.000
    -91.10        131         81   115753.0       15.0     114597      0.001      0.000
    -91.20        118         70   115016.0       15.0     114598      0.001      0.000
    -91.30        132         78   115723.0       15.0     114599      0.001      0.000
    -91.40        151         93   116028.0       15.0     114600      0.001      0.000
    -91.50        130         84   116700.0       15.0     114601      0.001      0.000
    -91.60        159         97   116319.0       15.0     114602      0.001      0.000
    -91.70        138         78   115734.0       15.0     114603      0.001      0.000
    -91.80        149         88   115333.0       15.0     114604      0.001      0.000
    -91.90        184        117   115280.0       15.0     114605      0.001      0.000
    -92.00        165         97   116034.0       15.0     114606      0.001      0.000
    -92.00        191        121   115963.0       15.0     114607      0.001      0.000
    -92.20        182        128   115873.0       15.0     114608      0.001      0.000
    -92.30        208        147   115590.0       15.0     114609      0.001      0.000
    -92.40        237        166   116054.0       15.0     114611      0.001      0.000
    -92.50        270        196   116247.0       15.0     114612      0.002      0.000
    -92.60        312        224   116187.0       15.0     114613      0.002      0.000
    -92.70        330        253   115493.0       15.0     114614      0.002      0.000
    -92.80        358        279   116156.0       15.0     114615      0.002      0.000
    -92.90        395        302   116650.0       15.0     114616      0.003      0.000
    -93.00        475        362   116670.0       15.0     114617      0.003      0.000
    -93.10        475        380   115961.0       15.0     114618      0.003      0.000
    -93.20        542        440   116219.0       15.0     114619      0.004      0.000
    -93.30        572        462   115656.0       15.0     114620      0.004      0.000
    -93.40        601        484   115046.0       15.0     114621      0.004      0.000
    -93.50        633        513   115703.0       15.0     114622      0.004      0.000
    -93.60        647        538   115810.0       15.0     114623      0.005      0.000
    -93.70        719        589   115165.0       15.0     114625      0.005      0.000
    -93.80        687        555   116492.0       15.0     114626      0.005      0.000
    -93.90        693        557   116081.0       15.0     114627      0.005      0.000
    -94.00        680        552   116210.0       15.0     114628      0.005      0.000
    -94.10        686        558   116103.0       15.0     114629      0.005      0.000
    -94.20        684        560   116237.0       15.0     114630      0.005      0.000
    -94.30        700        562   116207.0       15.0     114631      0.005      0.000
    -94.40        673        559   115791.0       15.0     114632      0.005      0.000
    -94.50        679        557   115154.0       15.0     114633      0.005      0.000
    -94.60        672        549   115786.0       15.0     114634      0.005      0.000
    -94.70        605        480   116025.0       15.0     114635      0.004      0.000
    -94.80        629        515   116762.0       15.0     114636      0.004      0.000
    -94.90        582        480   116366.0       15.0     114637      0.004      0.000
    -95.00        614        510   116163.0       15.0     114638      0.004      0.000
    -95.10        588        464   116769.0       15.0     114640      0.004      0.000
    -95.20        533        436   115693.0       15.0     114641      0.004      0.000
    -95.30        559        461   115279.0       15.0     114642      0.004      0.000
    -95.40        535        425   115485.0       15.0     114643      0.004      0.000
    -95.50        529        416   115770.0       15.0     114644      0.004      0.000
    -95.60        461        351   115267.0       15.0     114645      0.003      0.000
    -95.70        429        324   115942.0       15.0     114646      0.003      0.000
    -95.80        420        319   116800.0       15.0     114647      0.003      0.000
    -95.90        406        305   116251.0       15.0     114648      0.003      0.000
    -96.00        366        284   116582.0       15.0     114649      0.002      0.000
    -96.10        342        265   116240.0       15.0     114650      0.002      0.000
    -96.20        280        203   116698.0       15.0     114651      0.002      0.000
    -96.30        277        206   115874.0       15.0     114652      0.002      0.000
    -96.40        269        183   115168.0       15.0     114654      0.002      0.000
    -96.50        223        156   116793.0       15.0     114655      0.001      0.000
    -96.60        202        145   117216.0       15.0     114656      0.001      0.000
    -96.70        194        118   115928.0       15.0     114657      0.001      0.000
    -96.80        163        105   114954.0       15.0     114658      0.001      0.000
    -96.90        161         98   116129.0       15.0     114659      0.001      0.000
    -97.00        157         92   115769.0       15.0     114660      0.001      0.000
    -97.10        144         86   115667.0       15.0     114661      0.001      0.000
    -97.20        126         79   115913.0       15.0     114662      0.001      0.000
    -97.30        170        101   116108.0       15.0     114663      0.001      0.000
    -97.40        149         87   115709.0       15.0     114664      0.001      0.000
    -97.40        126         71   115825.0       15.0     114665      0.001      0.000
    -97.60        148         89   116138.0       15.0     114666      0.001      0.000
    -97.60        136         83   116510.0       15.0     114667      0.001      0.000
    -97.80        148         92   116090.0       15.0     114668      0.001      0.000
    -97.90        135         79   114811.0       15.0     114670      0.001      0.000
    -98.00        151         88   115703.0       15.0     114671      0.001      0.000
    -98.10        145         91   116165.0       15.0     114672      0.001      0.000
    -98.20        151         80   116381.0       15.0     114673      0.001      0.000
    -98.30        117         70   116793.0       15.0     114674      0.001      0.000
    -98.40        146         96   116174.0       15.0     114675      0.001      0.000
    -98.50        127         75   116982.0       15.0     114676      0.001      0.000
    -98.60        117         72   116590.0       15.0     114677      0.001      0.000
    -98.70        129         70   115643.0       15.0     114678      0.001      0.000
    -98.80        151         87   116439.0       15.0     114679      0.001      0.000
    -98.90        143         92   115835.0       15.0     114680      0.001      0.000
    -99.00        147         85   116318.0       15.0     114681      0.001      0.000
    -99.10        114         67   115681.0       15.0     114682      0.001      0.000
    -99.20        156        102   115513.0       15.0     114683      0.001      0.000
    -99.30        141         81   116081.0       15.0     114685      0.001      0.000
    -99.40        160         90   115620.0       15.0     114686      0.001      0.000
    -99.50        141         79   116299.0       15.0     114687      0.001      0.000
    -99.60        138         88   116130.0       15.0     114688      0.001      0.000
    -99.70        148         89   116120.0       15.0     114689      0.001      0.000
    -99.80        159         84   116804.0       15.0     114690      0.001      0.000
    -99.90        149         91   116586.0       15.0     114691      0.001      0.000
   -100.00        162        100   116387.0       15.0     114692      0.001      0.000
   -100.10        148         84   115531.0       15.0     114693      0.001      0.000
   -100.20        146         84   115492.0       15.0     114694      0.001      0.000
   -100.30        147         96   115554.0       15.0     114695      0.001      0.000
   -100.40        138         74   116969.0       15.0     114696      0.001      0.000
   -100.50        173         97   116104.0       15.0     114697      0.001      0.000
   -100.60        125         74   117387.0       15.0     114698      0.001      0.000
   -100.70        151         80   117412.0       15.0     114699      0.001      0.000
   -100.80        148         86   116624.0       15.0     114700      0.001      0.000
   -100.90        141         77   116537.0       15.0     114701      0.001      0.000
   -101.00        158         92   115629.0       15.0     114703      0.001      0.000
   -101.10        152         89   115906.0       15.0     114704      0.001      0.000
   -101.20        151         87   115848.0       15.0     114705      0.001      0.000
   -101.30        175        108   116446.0       15.0     114706      0.001      0.000
   -101.40        151         89   116295.0       15.0     114707      0.001      0.000
   -101.50        174        106   116807.0       15.0     114708      0.001      0.000
   -101.60        155         94   116507.0       15.0     114709      0.001      0.000
   -101.70        143         79   116146.0       15.0     114710      0.001      0.000
   -101.80        146         90   116804.0       15.0     114711      0.001      0.000
   -101.90        176         95   116041.0       15.0     114712      0.001      0.000
   -102.00        157         88   115612.0       15.0     114713      0.001      0.000
   -102.10        156         88   116024.0       15.0     114714      0.001      0.000
   -102.20        145         83   116578.0       15.0     114715      0.001      0.000
   -102.30        157         91   116011.0       15.0     114716      0.001      0.000
   -102.40        167        106   117252.0       15.0     114718      0.001      0.000
   -102.50        160        104   116144.0       15.0     114719      0.001      0.000
   -102.60        181        105   115438.0       15.0     114720      0.001      0.000
   -102.70        196        113   116056.0       15.0     114721      0.001      0.000
   -102.80        217        141   116066.0       15.0     114722      0.001      0.000
   -102.90        249        162   116269.0       15.0     114723      0.001      0.000
   -103.00        312        219   116343.0       15.0     114724      0.002      0.000
   -103.10        293        205   116138.0       15.0     114725      0.002      0.000
   -103.20        371        258   116124.0       15.0     114726      0.002      0.000
   -103.30        424        334   115945.0       15.0     114727      0.003      0.000
   -103.40        535        405   116009.0       15.0     114728      0.003      0.000
   -103.50        564        445   116300.0       15.0     114729      0.004      0.000
   -103.60        696        537   115710.0       15.0     114730      0.005      0.000
   -103.70        811        653   116217.0       15.0     114732      0.006      0.000
   -103.80        907        734   116939.0       15.0     114733      0.006      0.000
   -103.90       1070        873   116149.0       15.0     114734      0.008      0.000
   -104.00       1232       1009   116205.0       15.0     114735      0.009      0.000
   -104.10       1372       1158   116487.0       15.0     114736      0.010      0.000
   -104.20       1519       1273   116212.0       15.0     114737      0.011      0.000
   -104.30       1692       1429   115847.0       15.0     114738      0.012      0.000
   -104.40       1805       1525   116038.0       15.0     114739      0.013      0.000
   -104.50       1897       1591   115729.0       15.0     114740      0.014      0.000
   -104.60       2061       1767   117021.0       15.0     114741      0.015      0.000
   -104.70       2128       1804   117161.0       15.0     114742      0.015      0.000
   -104.80       2214       1913   116256.0       15.0     114743      0.016      0.000
   -104.90       2330       1980   115261.0       15.0     114744      0.017      0.000
   -105.00       2292       1968   116344.0       15.0     114745      0.017      0.000
   -105.10       2288       1939   117648.0       15.0     114746      0.016      0.000
   -105.20       2207       1874   115466.0       15.0     114747      0.016      0.000
   -105.30       2453       2081   115996.0       15.0     114749      0.018      0.000
   -105.40       2273       1958   115993.0       15.0     114750      0.017      0.000
   -105.50       2327       1975   116113.0       15.0     114751      0.017      0.000
   -105.60       2271       1911   115371.0       15.0     114752      0.017      0.000
   -105.70       2278       1939   117142.0       15.0     114753      0.017      0.000
   -105.80       2258       1923   116770.0       15.0     114754      0.016      0.000
   -105.90       2202       1871   116920.0       15.0     114755      0.016      0.000
   -106.00       2164       1810   115748.0       15.0     114756      0.016      0.000
   -106.10       2047       1743   116521.0       15.0     114757      0.015      0.000
   -106.20       1956       1675   116380.0       15.0     114758      0.014      0.000
   -106.30       2036       1726   117104.0       15.0     114759      0.015      0.000
   -106.40       1927       1610   116141.0       15.0     114760      0.014      0.000
   -106.50       1885       1588   116385.0       15.0     114761      0.014      0.000
   -106.60       1770       1472   116446.0       15.0     114763      0.013      0.000
   -106.70       1719       1431   116531.0       15.0     114764      0.012      0.000
   -106.80       1571       1325   116055.0       15.0     114765      0.011      0.000
   -106.90       1598       1327   115924.0       15.0     114766      0.011      0.000
   -107.00       1556       1281   116040.0       15.0     114767      0.011      0.000
   -107.10       1332       1102   116962.0       15.0     114768      0.009      0.000
   -107.20       1330       1117   117034.0       15.0     114769      0.010      0.000
   -107.30       1250       1042   117010.0       15.0     114770      0.009      0.000
   -107.40       1178        981   116548.0       15.0     114771      0.008      0.000
   -107.50       1106        906   116479.0       15.0     114772      0.008      0.000
   -107.60       1005        849   116637.0       15.0     114773      0.007      0.000
   -107.70        899        707   116144.0       15.0     114774      0.006      0.000
   -107.80        814        678   115347.0       15.0     114775      0.006      0.000
   -107.90        789        632   115948.0       15.0     114776      0.005      0.000
   -108.00        639        491   116610.0       15.0     114777      0.004      0.000
   -108.10        539        436   116237.0       15.0     114778      0.004      0.000
   -108.20        503        388   117158.0       15.0     114780      0.003      0.000
   -108.30        459        356   116626.0       15.0     114781      0.003      0.000
   -108.40        411        302   116925.0       15.0     114782      0.003      0.000
   -108.50        361        254   117195.0       15.0     114783      0.002      0.000
   -108.60        277        197   117722.0       15.0     114784      0.002      0.000
   -108.70        262        183   116667.0       15.0     114785      0.002      0.000
   -108.80        265        188   117155.0       15.0     114786      0.002      0.000
   -108.90        234        158   116427.0       15.0     114787      0.001      0.000
   -109.00        241        162   116917.0       15.0     114788      0.001      0.000
   -109.10        228        157   115350.0       15.0     114790      0.001      0.000
   -109.20        271        178   115893.0       15.0     114791      0.002      0.000
   -109.30        241        157   116667.0       15.0     114792      0.001      0.000
   -109.40        283        203   115762.0       15.0     114793      0.002      0.000
   -109.50        281        211   116160.0       15.0     114794      0.002      0.000
   -109.60        292        207   116342.0       15.0     114795      0.002      0.000
   -109.70        295        204   116568.0       15.0     114796      0.002      0.000
   -109.80        352        257   116078.0       15.0     114797      0.002      0.000
   -109.90        361        271   116084.0       15.0     114798      0.002      0.000
   -110.00        334        240   115271.0       15.0     114799      0.002      0.000
   -110.10        359        254   116761.0       15.0     114800      0.002      0.000
   -110.20        367        275   117059.0       15.0     114801      0.002      0.000
   -110.30        362        279   117301.0       15.0     114802      0.002      0.000
   -110.40        375        288   115596.0       15.0     114803      0.002      0.000
   -110.50        385        283   116021.0       15.0     114804      0.002      0.000
   -110.60        382        277   116085.0       15.0     114806      0.002      0.000
   -110.70        347        277   116707.0       15.0     114807      0.002      0.000
   -110.80        411        314   115750.0       15.0     114808      0.003      0.000
   -110.90        360        264   116339.0       15.0     114809      0.002      0.000
   -111.00        377        277   116152.0       15.0     114810      0.002      0.000
   -111.10        375        282   116056.0       15.0     114811      0.002      0.000
   -111.20        370        263   116441.0       15.0     114812      0.002      0.000
   -111.30        393        297   117217.0       15.0     114813      0.003      0.000
   -111.40        401        282   116288.0       15.0     114814      0.002      0.000
   -111.50        356        272   116458.0       15.0     114815      0.002      0.000
   -111.60        398        294   116725.0       15.0     114816      0.003      0.000
   -111.70        385        279   115805.0       15.0     114817      0.002      0.000
   -111.80        354        254   115768.0       15.0     114818      0.002      0.000
   -111.90        367        272   116136.0       15.0     114819      0.002      0.000
   -112.00        354        258   116122.0       15.0     114821      0.002      0.000
   -112.10        370        276   116508.0       15.0     114822      0.002      0.000
   -112.20        323        235   116799.0       15.0     114823      0.002      0.000
   -112.30        343        237   116310.0       15.0     114824      0.002      0.000
   -112.40        322        235   117338.0       15.0     114825      0.002      0.000
   -112.50        323        233   115916.0       15.0     114826      0.002      0.000
   -112.60        335        226   116056.0       15.0     114827      0.002      0.000
   -112.70        318        215   116050.0       15.0     114828      0.002      0.000
   -112.80        304        202   115697.0       15.0     114829      0.002      0.000
   -112.90        344        243   116122.0       15.0     114830      0.002      0.000
   -113.00        289        213   115942.0       15.0     114831      0.002      0.000
   -113.10        332        220   116266.0       15.0     114832      0.002      0.000
   -113.20        323        217   116803.0       15.0     114833      0.002      0.000
   -113.30        325        220   116024.0       15.0     114835      0.002      0.000
   -113.40        311        217   115858.0       15.0     114836      0.002      0.000
   -113.50        313        226   116099.0       15.0     114837      0.002      0.000
   -113.60        332        226   116077.0       15.0     114838      0.002      0.000
   -113.70        284        206   116183.0       15.0     114839      0.002      0.000
   -113.80        337        238   116482.0       15.0     114840      0.002      0.000
   -113.90        323        231   116492.0       15.0     114841      0.002      0.000
   -114.00        303        211   116445.0       15.0     114842      0.002      0.000
   -114.10        307        208   116031.0       15.0     114843      0.002      0.000
   -114.20        304        207   116711.0       15.0     114844      0.002      0.000
   -114.30        277        186   116683.0       15.0     114845      0.002      0.000
   -114.40        330        208   116209.0       15.0     114846      0.002      0.000
   -114.40        309        230   116812.0       15.0     114847      0.002      0.000
   -114.60        301        205   116576.0       15.0     114848      0.002      0.000
   -114.70        281        177   116363.0       15.0     114850      0.002      0.000
   -114.80        274        180   116232.0       15.0     114851      0.002      0.000
   -114.90        277        189   116181.0       15.0     114852      0.002      0.000
   -115.00        259        182   116496.0       15.0     114853      0.002      0.000
   -115.10        268        185   116077.0       15.0     114854      0.002      0.000
   -115.20        262        171   116348.0       15.0     114855      0.001      0.000
   -115.30        297        190   116741.0       15.0     114856      0.002      0.000
   -115.40        276        175   116850.0       15.0     114857      0.001      0.000
   -115.50        307        207   116268.0       15.0     114858      0.002      0.000
   -115.60        300        202   115854.0       15.0     114859      0.002      0.000
   -115.70        293        189   115667.0       15.0     114860      0.002      0.000
   -115.80        264        175   115532.0       15.0     114861      0.002      0.000
   -115.90        265        174   116782.0       15.0     114862      0.001      0.000
   -116.00        259        180   116466.0       15.0     114863      0.002      0.000
   -116.10        239        147   116708.0       15.0     114865      0.001      0.000
   -116.20        279        189   116261.0       15.0     114866      0.002      0.000
   -116.30        285        188   116364.0       15.0     114867      0.002      0.000
   -116.40        232        160   116695.0       15.0     114868      0.001      0.000
   -116.50        249        148   116004.0       15.0     114869      0.001      0.000
   -116.60        237        149   116668.0       15.0     114870      0.001      0.000
   -116.70        243        132   117551.0       15.0     114871      0.001      0.000
   -116.80        220        156   116796.0       15.0     114872      0.001      0.000
   -116.90        222        129   115844.0       15.0     114873      0.001      0.000
   -117.00        235        150   115794.0       15.0     114874      0.001      0.000
   -117.10        213        133   116135.0       15.0     114875      0.001      0.000
   -117.20        223        136   116448.0       15.0     114876      0.001      0.000
   -117.30        213        135   115846.0       15.0     114877      0.001      0.000
   -117.40        229        134   115879.0       15.0     114878      0.001      0.000
   -117.50        212        130   116351.0       15.0     114879      0.001      0.000
   -117.60        243        157   116509.0       15.0     114881      0.001      0.000
   -117.70        213        129   116732.0       15.0     114882      0.001      0.000
   -117.80        195        111   116924.0       15.0     114883      0.001      0.000
   -117.90        205        114   116396.0       15.0     114884      0.001      0.000
   -118.00        200        104   117218.0       15.0     114885      0.001      0.000
