#CNTAS Song Sat Jul 19 01:06:59 2014 
#USER: Song 
#DATE: Sat Jul 19 01:06:59 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=om, start=350, step=0.2, end=10, time=5)
#STEPS: om = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   17.44       monho=   34.87          om=  350.00 
#ANGLES:        s2th=  -59.32         ath=   17.44      detang=   34.87 
#ANGLES:         sgU=    0.00         sgL=   -0.74       mvfoc=  500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    1.12         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.10      sadist=  997.65     detdist=  650.00 
#ANGLES:     anShRot=   13.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#       om        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    212.40         11          0     6321.0        5.0     104811      0.000      0.000
    212.20         14          1     6346.0        5.0     104812      0.000      0.000
    212.00         15          1     6309.0        5.0     104813      0.000      0.000
    211.80         21          1     6350.0        5.0     104814      0.000      0.000
    211.60         18          1     6362.0        5.0     104815      0.000      0.000
    211.40         23          2     6426.0        5.0     104816      0.000      0.000
    211.20         22          3     6243.0        5.0     104817      0.000      0.000
    211.00         22          3     6391.0        5.0     104818      0.000      0.000
    210.80         30          4     6343.0        5.0     104819      0.001      0.000
    210.60         27          2     6451.0        5.0     104820      0.000      0.000
    210.40         29          3     6308.0        5.0     104821      0.000      0.000
    210.20         35          2     6446.0        5.0     104822      0.000      0.000
    210.00         40          5     6261.0        5.0     104823      0.001      0.000
    209.80         40          3     6379.0        5.0     104824      0.000      0.000
    209.60         37          4     6335.0        5.0     104825      0.001      0.000
    209.40         71          7     6327.0        5.0     104826      0.001      0.000
    209.20         61          2     6418.0        5.0     104827      0.000      0.000
    209.00         69          5     6227.0      5.007     104828      0.001      0.000
    208.80         79          5     6317.0        5.0     104829      0.001      0.000
    208.60         82         10     6473.0        5.0     104830      0.002      0.000
    208.40        116          6     6322.0        5.0     104831      0.001      0.000
    208.20        133          8     6181.0        5.0     104832      0.001      0.000
    208.00        174         12     6309.0        5.0     104833      0.002      0.001
    207.80        301         12     6353.0        5.0     104834      0.002      0.001
    207.60        707         22     6328.0        5.0     104835      0.003      0.001
    207.40       2534         39     6275.0        5.0     104836      0.006      0.001
    207.20       7616         45     6124.0        5.0     104837      0.007      0.001
    207.00       7829         42     6269.0        5.0     104838      0.007      0.001
    206.80       4511         48     6165.0        5.0     104839      0.008      0.001
    206.60       2850         27     6368.0        5.0     104840      0.004      0.001
    206.40       1430         16     6383.0        5.0     104841      0.003      0.001
    206.20        731         14     6172.0        5.0     104842      0.002      0.001
    206.00        411         17     6413.0        5.0     104843      0.003      0.001
    205.80        258          8     6413.0        5.0     104844      0.001      0.000
    205.60        184          6     6318.0        5.0     104845      0.001      0.000
    205.40        173          9     6421.0        5.0     104846      0.001      0.000
    205.20        157          7     6308.0        5.0     104847      0.001      0.000
    205.00        105          9     6373.0        5.0     104848      0.001      0.000
    204.80        100          7     6391.0      5.007     104849      0.001      0.000
    204.60         70          9     6268.0        5.0     104850      0.001      0.000
    204.40         73          6     6275.0        5.0     104851      0.001      0.000
    204.20         63          5     6248.0        5.0     104852      0.001      0.000
    204.00         61          7     6273.0        5.0     104853      0.001      0.000
    203.80         43          6     6245.0        5.0     104854      0.001      0.000
    203.60         38          5     6135.0        5.0     104855      0.001      0.000
    203.40         35          4     6348.0        5.0     104856      0.001      0.000
    203.20         33          4     6454.0        5.0     104857      0.001      0.000
    203.00         28          7     6234.0        5.0     104858      0.001      0.000
    202.80         38          6     6330.0        5.0     104859      0.001      0.000
    202.60         31          7     6268.0        5.0     104860      0.001      0.000
    202.40         27          9     6191.0        5.0     104861      0.001      0.000
    202.20         17          6     6227.0        5.0     104862      0.001      0.000
    202.00         22          7     6205.0        5.0     104863      0.001      0.000
    201.80         20          4     6363.0        5.0     104864      0.001      0.000
    201.60         15          6     6303.0        5.0     104865      0.001      0.000
    201.40         25          3     6254.0        5.0     104866      0.000      0.000
    201.20         31          3     6265.0        5.0     104867      0.000      0.000
    201.00         14          2     6298.0        5.0     104868      0.000      0.000
    200.80         19          4     6420.0        5.0     104869      0.001      0.000
    200.60         18          2     6239.0        5.0     104870      0.000      0.000
    200.40         18          5     6216.0        5.0     104871      0.001      0.000
    200.20         18          2     6405.0        5.0     104872      0.000      0.000
    200.00         12          1     6254.0        5.0     104873      0.000      0.000
    199.80         12          3     6337.0        5.0     104874      0.000      0.000
    199.60         18          1     6265.0        5.0     104875      0.000      0.000
    199.40         14          4     6245.0        5.0     104876      0.001      0.000
    199.20         10          3     6218.0        5.0     104877      0.000      0.000
    199.00         13          4     6284.0        5.0     104878      0.001      0.000
    198.80          8          1     6405.0        5.0     104879      0.000      0.000
    198.60         12          3     6261.0        5.0     104880      0.000      0.000
    198.40         10          5     6359.0        5.0     104881      0.001      0.000
    198.20         14          1     6393.0        5.0     104882      0.000      0.000
    198.00          8          2     6282.0      5.008     104883      0.000      0.000
    197.80         18          2     6213.0        5.0     104884      0.000      0.000
    197.60         11          4     6288.0        5.0     104885      0.001      0.000
    197.40          9          1     6284.0        5.0     104886      0.000      0.000
    197.20          4          0     6343.0        5.0     104887      0.000      0.000
    197.00          7          0     6231.0        5.0     104888      0.000      0.000
    196.80         10          0     6258.0        5.0     104889      0.000      0.000
    196.60         10          1     6164.0        5.0     104890      0.000      0.000
    196.40          5          0     6399.0        5.0     104891      0.000      0.000
    196.20          8          1     6172.0        5.0     104892      0.000      0.000
    196.00          5          0     6218.0        5.0     104893      0.000      0.000
    195.80          8          2     6199.0        5.0     104894      0.000      0.000
    195.60          7          1     6481.0      5.008     104895      0.000      0.000
    195.40          6          0     6345.0        5.0     104896      0.000      0.000
    195.20          7          1     6281.0        5.0     104897      0.000      0.000
    195.00          8          0     6298.0        5.0     104898      0.000      0.000
    194.80          4          0     6451.0        5.0     104899      0.000      0.000
    194.60          5          2     6345.0      5.001     104900      0.000      0.000
    194.40          4          0     6342.0        5.0     104901      0.000      0.000
    194.20          6          2     6458.0        5.0     104902      0.000      0.000
    194.00         10          2     6359.0      5.009     104903      0.000      0.000
    193.80          3          0     6397.0        5.0     104904      0.000      0.000
    193.60          3          1     6373.0        5.0     104905      0.000      0.000
    193.40          2          0     6293.0        5.0     104906      0.000      0.000
    193.20          5          0     6427.0        5.0     104907      0.000      0.000
    193.00          3          0     6337.0        5.0     104908      0.000      0.000
    192.80         12          1     6381.0        5.0     104909      0.000      0.000
    192.60          1          1     6300.0        5.0     104910      0.000      0.000
    192.40         10          1     6236.0      5.008     104911      0.000      0.000
    192.20          4          0     6230.0        5.0     104912      0.000      0.000
    192.00         11          2     6335.0        5.0     104913      0.000      0.000
    191.80          5          1     6377.0        5.0     104914      0.000      0.000
    191.60          5          1     6387.0        5.0     104915      0.000      0.000
    191.40          2          0     6162.0        5.0     104916      0.000      0.000
    191.20          6          1     6291.0        5.0     104917      0.000      0.000
    191.00          3          2     6335.0        5.0     104918      0.000      0.000
    190.80          5          1     6246.0      5.008     104919      0.000      0.000
    190.60          5          1     6211.0        5.0     104920      0.000      0.000
    190.40          4          0     6319.0        5.0     104921      0.000      0.000
    190.20          5          3     6253.0        5.0     104922      0.000      0.000
    190.00          3          2     6320.0        5.0     104923      0.000      0.000
    189.80          3          0     6441.0        5.0     104924      0.000      0.000
    189.60          1          0     6358.0        5.0     104925      0.000      0.000
    189.40          8          0     6288.0        5.0     104926      0.000      0.000
    189.20          7          0     6273.0        5.0     104927      0.000      0.000
    189.00          4          2     6302.0        5.0     104928      0.000      0.000
    188.80          1          0     6298.0        5.0     104929      0.000      0.000
    188.60          3          1     6217.0        5.0     104930      0.000      0.000
    188.40          3          0     6291.0        5.0     104931      0.000      0.000
    188.20          5          1     6497.0      5.008     104932      0.000      0.000
    188.00          4          0     6334.0        5.0     104933      0.000      0.000
    187.80          3          0     6411.0        5.0     104934      0.000      0.000
    187.60          6          1     6264.0        5.0     104935      0.000      0.000
    187.40          4          0     6361.0        5.0     104936      0.000      0.000
    187.20          4          0     6346.0      5.009     104937      0.000      0.000
    187.00          3          1     6475.0        5.0     104938      0.000      0.000
    186.80          5          0     6462.0        5.0     104939      0.000      0.000
    186.60          4          0     6297.0        5.0     104940      0.000      0.000
    186.40          5          3     6271.0        5.0     104941      0.000      0.000
    186.20          7          0     6424.0        5.0     104942      0.000      0.000
    186.00          5          0     6327.0        5.0     104943      0.000      0.000
    185.80          2          0     6381.0        5.0     104944      0.000      0.000
    185.60          2          0     6322.0        5.0     104945      0.000      0.000
    185.40          2          0     6318.0        5.0     104946      0.000      0.000
    185.20          5          0     6348.0        5.0     104947      0.000      0.000
    185.00          4          3     6098.0        5.0     104948      0.000      0.000
    184.80          7          3     6437.0        5.0     104949      0.000      0.000
    184.60          6          1     6358.0        5.0     104950      0.000      0.000
    184.40          4          0     6285.0        5.0     104951      0.000      0.000
    184.20          4          0     6264.0        5.0     104952      0.000      0.000
    184.00          5          0     6408.0        5.0     104953      0.000      0.000
    183.80          1          0     6279.0        5.0     104954      0.000      0.000
    183.60          7          1     6459.0        5.0     104955      0.000      0.000
    183.40          6          1     6140.0        5.0     104956      0.000      0.000
    183.20          5          1     6273.0        5.0     104957      0.000      0.000
    183.00          0          0     6340.0        5.0     104958      0.000      0.000
    182.80          7          0     6300.0        5.0     104959      0.000      0.000
    182.60          2          1     6213.0        5.0     104960      0.000      0.000
    182.40          3          1     6267.0        5.0     104961      0.000      0.000
    182.20          5          0     6349.0        5.0     104962      0.000      0.000
    182.00          1          0     6352.0        5.0     104963      0.000      0.000
    181.80          6          1     6261.0        5.0     104964      0.000      0.000
    181.60          2          0     6267.0        5.0     104965      0.000      0.000
    181.40          5          3     6410.0        5.0     104966      0.000      0.000
    181.20          4          1     6297.0        5.0     104967      0.000      0.000
    181.00          5          0     6326.0        5.0     104968      0.000      0.000
    180.80          6          1     6162.0        5.0     104969      0.000      0.000
    180.60          4          0     6312.0        5.0     104970      0.000      0.000
    180.40          2          0     6273.0        5.0     104971      0.000      0.000
    180.20          3          0     6238.0        5.0     104972      0.000      0.000
    180.00          5          0     6236.0        5.0     104973      0.000      0.000
    179.80          7          2     6296.0        5.0     104974      0.000      0.000
    179.60          3          2     6393.0      5.008     104975      0.000      0.000
    179.40          5          1     6440.0        5.0     104976      0.000      0.000
    179.20          2          0     6417.0        5.0     104977      0.000      0.000
    179.00          3          0     6386.0        5.0     104978      0.000      0.000
    178.80          3          0     6371.0        5.0     104979      0.000      0.000
    178.60          2          1     6285.0        5.0     104980      0.000      0.000
    178.40          6          0     6313.0        5.0     104981      0.000      0.000
    178.20          6          1     6248.0        5.0     104982      0.000      0.000
    178.00          3          1     6432.0      5.009     104983      0.000      0.000
    177.80          3          0     6406.0        5.0     104984      0.000      0.000
    177.60          3          0     6291.0        5.0     104985      0.000      0.000
    177.40          5          0     6341.0        5.0     104986      0.000      0.000
    177.20          6          1     6341.0        5.0     104987      0.000      0.000
    177.00          0          0     6297.0        5.0     104988      0.000      0.000
    176.80          3          0     6303.0        5.0     104989      0.000      0.000
    176.60          5          0     6291.0        5.0     104990      0.000      0.000
    176.40          5          0     6453.0        5.0     104991      0.000      0.000
    176.20          3          1     6393.0        5.0     104992      0.000      0.000
    176.00          6          0     6280.0        5.0     104993      0.000      0.000
    175.80          3          0     6284.0        5.0     104994      0.000      0.000
    175.60          2          0     6356.0        5.0     104995      0.000      0.000
    175.40          4          1     6324.0        5.0     104996      0.000      0.000
    175.20          2          1     6285.0        5.0     104997      0.000      0.000
    175.00          2          1     6362.0        5.0     104998      0.000      0.000
    174.80          3          1     6420.0        5.0     104999      0.000      0.000
    174.60          4          0     6312.0        5.0     105000      0.000      0.000
    174.40          3          0     6279.0        5.0     105001      0.000      0.000
    174.20          3          0     6347.0        5.0     105002      0.000      0.000
    174.00          7          1     6375.0        5.0     105003      0.000      0.000
    173.80          5          0     6316.0        5.0     105004      0.000      0.000
    173.60          6          2     6294.0        5.0     105005      0.000      0.000
    173.40          2          0     6461.0      5.009     105006      0.000      0.000
    173.20          4          0     6218.0        5.0     105007      0.000      0.000
    173.00          7          1     6297.0        5.0     105008      0.000      0.000
    172.80          4          0     6306.0        5.0     105009      0.000      0.000
    172.60          3          0     6231.0        5.0     105010      0.000      0.000
    172.40          1          0     6336.0        5.0     105011      0.000      0.000
    172.20          3          0     6412.0        5.0     105012      0.000      0.000
    172.00          2          0     6418.0        5.0     105013      0.000      0.000
    171.80          6          0     6454.0        5.0     105014      0.000      0.000
    171.60          2          0     6359.0      5.008     105015      0.000      0.000
    171.40          1          0     6253.0        5.0     105016      0.000      0.000
    171.20          3          0     6262.0        5.0     105017      0.000      0.000
    171.00          5          3     6204.0        5.0     105018      0.000      0.000
    170.80          3          0     6273.0        5.0     105019      0.000      0.000
    170.60          3          0     6423.0        5.0     105020      0.000      0.000
    170.40          3          1     6392.0        5.0     105021      0.000      0.000
    170.20          3          0     6392.0        5.0     105022      0.000      0.000
    170.00          4          1     6468.0        5.0     105023      0.000      0.000
    169.80          2          1     6315.0        5.0     105024      0.000      0.000
    169.60          6          1     6333.0        5.0     105025      0.000      0.000
    169.40          4          0     6493.0        5.0     105026      0.000      0.000
    169.20          4          0     6362.0        5.0     105027      0.000      0.000
    169.00          6          0     6223.0        5.0     105028      0.000      0.000
    168.80          5          0     6241.0        5.0     105029      0.000      0.000
    168.60          6          0     6404.0        5.0     105030      0.000      0.000
    168.40          1          1     6349.0        5.0     105031      0.000      0.000
    168.20          6          0     6414.0        5.0     105032      0.000      0.000
    168.00          7          0     6314.0        5.0     105033      0.000      0.000
    167.80          2          0     6421.0        5.0     105034      0.000      0.000
    167.60          0          0     6290.0      5.009     105035      0.000      0.000
    167.40          3          0     6427.0        5.0     105036      0.000      0.000
    167.20          5          0     6365.0        5.0     105037      0.000      0.000
    167.00          3          0     6265.0        5.0     105038      0.000      0.000
    166.80          1          0     6260.0        5.0     105039      0.000      0.000
    166.60          3          0     6442.0        5.0     105040      0.000      0.000
    166.40          5          1     6204.0        5.0     105041      0.000      0.000
    166.20          2          0     6162.0        5.0     105042      0.000      0.000
    166.00          2          0     6339.0        5.0     105043      0.000      0.000
    165.80          6          2     6383.0        5.0     105044      0.000      0.000
    165.60          2          0     6274.0        5.0     105045      0.000      0.000
    165.40          2          0     6471.0        5.0     105046      0.000      0.000
    165.20          5          1     6365.0        5.0     105047      0.000      0.000
    165.00          2          0     6267.0        5.0     105048      0.000      0.000
    164.80          4          0     6278.0        5.0     105049      0.000      0.000
    164.60          2          0     6165.0        5.0     105050      0.000      0.000
    164.40          2          0     6376.0        5.0     105051      0.000      0.000
    164.20          2          1     6073.0        5.0     105052      0.000      0.000
    164.00          2          1     6222.0        5.0     105053      0.000      0.000
    163.80          0          0     6298.0        5.0     105054      0.000      0.000
    163.60          3          1     6299.0        5.0     105055      0.000      0.000
    163.40          2          1     6236.0        5.0     105056      0.000      0.000
    163.20          4          0     6214.0        5.0     105057      0.000      0.000
    163.00          2          1     6235.0        5.0     105058      0.000      0.000
    162.80          3          0     6311.0      5.008     105059      0.000      0.000
    162.60          3          1     6317.0        5.0     105060      0.000      0.000
    162.40          3          0     6385.0      5.007     105061      0.000      0.000
    162.20          3          2     6279.0        5.0     105062      0.000      0.000
    162.00          5          2     6146.0        5.0     105063      0.000      0.000
    161.80          4          1     6380.0      5.008     105064      0.000      0.000
    161.60          1          0     6295.0        5.0     105065      0.000      0.000
    161.40          1          0     6456.0        5.0     105066      0.000      0.000
    161.20          4          0     6287.0        5.0     105067      0.000      0.000
    161.00          4          1     6330.0        5.0     105068      0.000      0.000
    160.80          1          0     6285.0        5.0     105069      0.000      0.000
    160.60          1          0     6285.0        5.0     105070      0.000      0.000
    160.40          0          0     6272.0        5.0     105071      0.000      0.000
    160.20          5          1     6265.0        5.0     105072      0.000      0.000
    160.00          5          1     6291.0        5.0     105073      0.000      0.000
    159.80          2          0     6270.0        5.0     105074      0.000      0.000
    159.60          2          0     6311.0        5.0     105075      0.000      0.000
    159.40          4          1     6327.0        5.0     105076      0.000      0.000
    159.20          2          0     6366.0        5.0     105077      0.000      0.000
    159.00          0          0     6275.0        5.0     105078      0.000      0.000
    158.80          3          0     6313.0        5.0     105079      0.000      0.000
    158.60          1          0     6311.0        5.0     105080      0.000      0.000
    158.40          1          0     6287.0        5.0     105081      0.000      0.000
    158.20          5          1     6398.0        5.0     105082      0.000      0.000
    158.00          4          0     6314.0        5.0     105083      0.000      0.000
    157.80          2          0     6343.0        5.0     105084      0.000      0.000
    157.60          3          0     6243.0        5.0     105085      0.000      0.000
    157.40          1          0     6302.0        5.0     105086      0.000      0.000
    157.20          1          1     6300.0        5.0     105087      0.000      0.000
    157.00          1          0     6246.0        5.0     105088      0.000      0.000
    156.80          5          0     6235.0        5.0     105089      0.000      0.000
    156.60          4          0     6422.0        5.0     105090      0.000      0.000
    156.40          6          1     6399.0        5.0     105091      0.000      0.000
    156.20          2          0     6454.0        5.0     105092      0.000      0.000
    156.00          1          0     6410.0        5.0     105093      0.000      0.000
    155.80          0          0     6262.0        5.0     105094      0.000      0.000
    155.60          2          0     6315.0        5.0     105095      0.000      0.000
    155.40          5          0     6294.0        5.0     105096      0.000      0.000
    155.20          1          0     6323.0        5.0     105097      0.000      0.000
    155.00          5          0     6462.0        5.0     105098      0.000      0.000
    154.80          3          0     6402.0        5.0     105099      0.000      0.000
    154.60          2          0     6413.0        5.0     105100      0.000      0.000
    154.40          5          1     6319.0      5.009     105101      0.000      0.000
    154.20          3          0     6279.0        5.0     105102      0.000      0.000
    154.00          1          0     6211.0        5.0     105103      0.000      0.000
    153.80          5          0     6403.0        5.0     105104      0.000      0.000
    153.60          1          0     6317.0        5.0     105105      0.000      0.000
    153.40          0          0     6311.0      5.007     105106      0.000      0.000
    153.20          3          0     6249.0        5.0     105107      0.000      0.000
    153.00          1          0     6325.0        5.0     105108      0.000      0.000
    152.80          2          0     6275.0        5.0     105109      0.000      0.000
    152.60          2          0     6305.0        5.0     105110      0.000      0.000
    152.40          6          0     6329.0        5.0     105111      0.000      0.000
    152.20          1          1     6228.0        5.0     105112      0.000      0.000
    152.00          2          0     6299.0        5.0     105113      0.000      0.000
    151.80          2          0     6370.0        5.0     105114      0.000      0.000
    151.60          3          0     6289.0        5.0     105115      0.000      0.000
    151.40          3          1     6461.0        5.0     105116      0.000      0.000
    151.20          3          1     6412.0        5.0     105117      0.000      0.000
    151.00          5          0     6218.0        5.0     105118      0.000      0.000
    150.80          1          0     6285.0        5.0     105119      0.000      0.000
    150.60          3          1     6245.0        5.0     105120      0.000      0.000
    150.40          1          1     6148.0        5.0     105121      0.000      0.000
    150.20          3          1     6329.0        5.0     105122      0.000      0.000
    150.00          2          0     6194.0        5.0     105123      0.000      0.000
    149.80          4          0     6228.0        5.0     105124      0.000      0.000
    149.60          1          0     6465.0        5.0     105125      0.000      0.000
    149.40          4          0     6491.0        5.0     105126      0.000      0.000
    149.20          5          0     6370.0        5.0     105127      0.000      0.000
    149.00          3          1     6265.0        5.0     105128      0.000      0.000
    148.80          1          0     6465.0        5.0     105129      0.000      0.000
    148.60          1          0     6390.0        5.0     105130      0.000      0.000
    148.40          3          0     6198.0        5.0     105131      0.000      0.000
    148.20          3          1     6447.0        5.0     105132      0.000      0.000
    148.00          2          0     6226.0        5.0     105133      0.000      0.000
    147.80          3          0     6379.0        5.0     105134      0.000      0.000
    147.60          1          0     6175.0        5.0     105135      0.000      0.000
    147.40          3          0     6323.0        5.0     105136      0.000      0.000
    147.20          2          0     6333.0        5.0     105137      0.000      0.000
    147.00          1          0     6279.0        5.0     105138      0.000      0.000
    146.80          5          0     6363.0        5.0     105139      0.000      0.000
    146.60          2          0     6271.0        5.0     105140      0.000      0.000
    146.40          5          2     6221.0        5.0     105141      0.000      0.000
    146.20          3          0     6358.0        5.0     105142      0.000      0.000
    146.00          3          1     6240.0        5.0     105143      0.000      0.000
    145.80          3          0     6371.0        5.0     105144      0.000      0.000
    145.60          2          0     6388.0        5.0     105145      0.000      0.000
    145.40          0          0     6259.0        5.0     105146      0.000      0.000
    145.20          1          0     6269.0        5.0     105147      0.000      0.000
    145.00          3          1     6234.0        5.0     105148      0.000      0.000
    144.80          1          0     6346.0        5.0     105149      0.000      0.000
    144.60          2          1     6307.0        5.0     105150      0.000      0.000
    144.40          3          0     6314.0        5.0     105151      0.000      0.000
    144.20          2          0     6272.0        5.0     105152      0.000      0.000
    144.00          2          0     6304.0        5.0     105153      0.000      0.000
    143.80          2          0     6176.0        5.0     105154      0.000      0.000
    143.60          3          0     6323.0        5.0     105155      0.000      0.000
    143.40          2          2     6501.0        5.0     105156      0.000      0.000
    143.20          4          2     6313.0        5.0     105157      0.000      0.000
    143.00          4          3     6247.0        5.0     105158      0.000      0.000
    142.80          3          0     6153.0        5.0     105159      0.000      0.000
    142.60          4          0     6524.0        5.0     105160      0.000      0.000
    142.40          1          0     6332.0        5.0     105161      0.000      0.000
    142.20          1          0     6360.0      5.008     105162      0.000      0.000
    142.00          3          2     6281.0        5.0     105163      0.000      0.000
    141.80          1          0     6313.0        5.0     105164      0.000      0.000
    141.60          3          0     6483.0        5.0     105165      0.000      0.000
    141.40          5          0     6300.0        5.0     105166      0.000      0.000
    141.20          3          0     6358.0        5.0     105167      0.000      0.000
    141.00          3          0     6420.0        5.0     105168      0.000      0.000
    140.80          3          0     6403.0        5.0     105169      0.000      0.000
    140.60          5          1     6353.0        5.0     105170      0.000      0.000
    140.40          3          0     6340.0        5.0     105171      0.000      0.000
    140.20          4          0     6284.0        5.0     105172      0.000      0.000
    140.00          3          0     6268.0        5.0     105173      0.000      0.000
    139.80          2          1     6235.0        5.0     105174      0.000      0.000
    139.60          5          2     6365.0        5.0     105175      0.000      0.000
    139.40          3          1     6276.0        5.0     105176      0.000      0.000
    139.20          5          0     6109.0        5.0     105177      0.000      0.000
    139.00          2          0     6380.0        5.0     105178      0.000      0.000
    138.80          4          0     6382.0        5.0     105179      0.000      0.000
    138.60          4          0     6292.0        5.0     105180      0.000      0.000
    138.40          2          1     6250.0        5.0     105181      0.000      0.000
    138.20          2          1     6353.0        5.0     105182      0.000      0.000
    138.00          3          1     6242.0        5.0     105183      0.000      0.000
    137.80          1          0     6321.0        5.0     105184      0.000      0.000
    137.60          4          0     6351.0        5.0     105185      0.000      0.000
    137.40          5          2     6258.0        5.0     105186      0.000      0.000
    137.20          2          0     6415.0        5.0     105187      0.000      0.000
    137.00          0          0     6367.0        5.0     105188      0.000      0.000
    136.80          0          0     6375.0        5.0     105189      0.000      0.000
    136.60          5          0     6376.0        5.0     105190      0.000      0.000
    136.40          4          0     6264.0        5.0     105191      0.000      0.000
    136.20          3          0     6308.0        5.0     105192      0.000      0.000
    136.00          1          0     6345.0        5.0     105193      0.000      0.000
    135.80          5          1     6203.0        5.0     105194      0.000      0.000
    135.60          5          0     6231.0        5.0     105195      0.000      0.000
    135.40          1          0     6258.0        5.0     105196      0.000      0.000
    135.20          4          0     6262.0        5.0     105197      0.000      0.000
    135.00          1          0     6442.0        5.0     105198      0.000      0.000
    134.80          4          0     6304.0        5.0     105199      0.000      0.000
    134.60          2          0     6540.0        5.0     105200      0.000      0.000
    134.40          4          0     6256.0        5.0     105201      0.000      0.000
    134.20          3          0     6305.0        5.0     105202      0.000      0.000
    134.00          2          0     6414.0        5.0     105203      0.000      0.000
    133.80          4          1     6369.0        5.0     105204      0.000      0.000
    133.60          0          0     6423.0        5.0     105205      0.000      0.000
    133.40          2          0     6361.0        5.0     105206      0.000      0.000
    133.20          6          0     6393.0        5.0     105207      0.000      0.000
    133.00          2          1     6215.0        5.0     105208      0.000      0.000
    132.80          3          1     6423.0        5.0     105209      0.000      0.000
    132.60          3          0     6511.0        5.0     105210      0.000      0.000
    132.40          3          0     6330.0        5.0     105211      0.000      0.000
    132.20          7          0     6318.0        5.0     105212      0.000      0.000
    132.00          1          0     6431.0        5.0     105213      0.000      0.000
    131.80          2          0     6407.0        5.0     105214      0.000      0.000
    131.60          6          2     6380.0      5.008     105215      0.000      0.000
    131.40          0          0     6366.0        5.0     105216      0.000      0.000
    131.20          4          1     6377.0        5.0     105217      0.000      0.000
    131.00          2          0     6346.0        5.0     105218      0.000      0.000
    130.80          3          0     6309.0        5.0     105219      0.000      0.000
    130.60          3          0     6341.0        5.0     105220      0.000      0.000
    130.40          3          1     6324.0        5.0     105221      0.000      0.000
    130.20          3          1     6247.0        5.0     105222      0.000      0.000
    130.00          1          0     6371.0        5.0     105223      0.000      0.000
    129.80          4          0     6394.0        5.0     105224      0.000      0.000
    129.60          3          0     6323.0        5.0     105225      0.000      0.000
    129.40          2          0     6382.0        5.0     105226      0.000      0.000
    129.20          1          0     6289.0        5.0     105227      0.000      0.000
    129.00          4          1     6461.0        5.0     105228      0.000      0.000
    128.80          3          1     6221.0        5.0     105229      0.000      0.000
    128.60          3          0     6260.0        5.0     105230      0.000      0.000
    128.40         10          2     6292.0        5.0     105231      0.000      0.000
    128.20          5          0     6293.0        5.0     105232      0.000      0.000
    128.00          2          0     6257.0        5.0     105233      0.000      0.000
    127.80          8          2     6339.0      5.008     105234      0.000      0.000
    127.60          5          1     6298.0        5.0     105235      0.000      0.000
    127.40          3          0     6251.0        5.0     105236      0.000      0.000
    127.20          4          1     6242.0        5.0     105237      0.000      0.000
    127.00          2          0     6406.0        5.0     105238      0.000      0.000
    126.80          7          3     6258.0        5.0     105239      0.000      0.000
    126.60          4          0     6313.0        5.0     105240      0.000      0.000
    126.40          2          2     6361.0        5.0     105241      0.000      0.000
    126.20          3          0     6192.0        5.0     105242      0.000      0.000
    126.00          3          0     6221.0        5.0     105243      0.000      0.000
    125.80          1          0     6455.0        5.0     105244      0.000      0.000
    125.60          7          1     6247.0      5.008     105245      0.000      0.000
    125.40          4          0     6252.0        5.0     105246      0.000      0.000
    125.20          3          1     6280.0        5.0     105247      0.000      0.000
    125.00          3          0     6471.0        5.0     105248      0.000      0.000
    124.80          3          2     6306.0      5.008     105249      0.000      0.000
    124.60          3          0     6215.0        5.0     105250      0.000      0.000
    124.40          3          1     6369.0        5.0     105251      0.000      0.000
    124.20          5          0     6339.0        5.0     105252      0.000      0.000
    124.00          4          0     6271.0        5.0     105253      0.000      0.000
